quantumcomputing,How to specify the CNOT gate direction (control qubit to target qubit) in Qiskit?,CC BY-SA 4.0
astronomy,The dark side of the moon,CC BY-SA 3.0
opendata,How to find USA Water Hardness shapefiles?,CC BY-SA 4.0
ai,Could a multi-camera SLAM system that is accurate at low driving speeds be equally accurate at high driving speeds?,CC BY-SA 3.0
opendata,Where can I get annotated data set for training date and time NER in opennlp?,CC BY-SA 3.0
ai,When should one prefer using Total Variational Divergence over KL divergence in RL,CC BY-SA 4.0
astronomy,How did Astronomers deduce that the Sun was not a ball of fire?,CC BY-SA 4.0
sports,Airborne receiver heading out of bounds,CC BY-SA 3.0
quantumcomputing,"What are theta, phi and lambda in cu1(theta, ctl, tgt) and cu3(theta, phi, lam, ctl, tgt)? What are the rotation matrices being used?",CC BY-SA 4.0
ai,"Why Monte Carlo epsilon-soft approach cannot compute $\max Q(s,a)$?",CC BY-SA 4.0
ai,Searching keywords on web,CC BY-SA 3.0
astronomy,Would the electron cyclotron-maser emission mechanism affect Proxima b's ability to retain an atmosphere?,CC BY-SA 4.0
ai,Should batch normalisation be applied before or after ReLU?,CC BY-SA 4.0
ai,"Once the environments are vectorized, how do I have to gather immediate experiences for the agent?",CC BY-SA 4.0
opendata,Scientific poster printing prices,CC BY-SA 3.0
coffee,Why are commercial coffee machines significantly more expensive than consumer machines?,CC BY-SA 3.0
ai,Abstracting parameters of dynamic model from output time series,CC BY-SA 3.0
sports,Tony Romo broadcast times?,CC BY-SA 4.0
astronomy,Timekeeping on other celestial bodies than Earth,CC BY-SA 4.0
coffee,Coffee as a factor in rapid scientific progress?,CC BY-SA 3.0
astronomy,Collision with Andromeda Galaxy,CC BY-SA 4.0
coffee,Is it safe to consume roasted rice as a substitute for coffee beans?,CC BY-SA 3.0
quantumcomputing,Why is quantum Fourier transform required in Shor's algorithm?,CC BY-SA 4.0
sports,Who holds the Modern Era record for most hits in a nine inning Major League Baseball game?,CC BY-SA 4.0
computergraphics,BRDF for point lights should not return values over 1,CC BY-SA 4.0
sports,What if a player plays the ball with back surface of the bat?,CC BY-SA 3.0
opendata,Getting metadata of all databases available on the Internet,CC BY-SA 3.0
astronomy,Photometry data from Gaia,CC BY-SA 3.0
computergraphics,Ray-based rendering terms,CC BY-SA 3.0
quantumcomputing,Is there a general method to implement a 'greater than' quantum circuit?,CC BY-SA 4.0
opendata,Is it a good idea to think of defining a DCAT vocabulary in other languages?,CC BY-SA 3.0
astronomy,Do all the objects in the universe exert force on all other objects?,CC BY-SA 3.0
computergraphics,How does voxel cone tracing work?,CC BY-SA 4.0
astronomy,Does earth's Umbra reach Sun-Earth L2?,CC BY-SA 3.0
opendata,Geology/mineral dataset,CC BY-SA 3.0
opendata,Are there publicly available sources listing uses of open data?,CC BY-SA 3.0
astronomy,Climate modeling of exoplanets,CC BY-SA 3.0
ai,Constructing a dataset that scores well only for a specific set of hyper parameter values,CC BY-SA 4.0
astronomy,false to stable vacuum transition,CC BY-SA 3.0
astronomy,"What does ""GPU-accelerated butterfly matched filtering over dense bank of time-symmetric chirp-like templates"" mean? (GW170817)",CC BY-SA 4.0
opendata,Where can I find city/town boundaries in UK?,CC BY-SA 3.0
ai,How to use pre-trained BERT to extract the vectors from sentences?,CC BY-SA 4.0
astronomy,keplers third law,CC BY-SA 4.0
computergraphics,Slope Based Texturing,CC BY-SA 3.0
sports,Ski/Snowboard Socks,CC BY-SA 3.0
astronomy,Corresponding values for the Sun's ultra violet color maps?,CC BY-SA 4.0
ai,How can I generate a document from a single word using GPT or BERT?,CC BY-SA 4.0
quantumcomputing,Are $\mathrm{cRz}$ with angle $\pi$ and $\mathrm{cZ}$ equal on the IBM Quantum Experience?,CC BY-SA 4.0
ai,Can't figure out what's going wrong with my dataset construction for multivariate regression,CC BY-SA 4.0
coffee,Is it possible to airlock a V60 brew?,CC BY-SA 4.0
quantumcomputing,Problem with Shor's factoring algorithm,CC BY-SA 4.0
martialarts,What is the proper technique for holding a Century-style body shield for use in Taekwondo?,CC BY-SA 3.0
quantumcomputing,"Is the square root of SWAP gate ""maximally entangling""?",CC BY-SA 4.0
astronomy,"Why is JD 2451545.0 = January 1, 2000, Noon instead of JD 2451558.0?",CC BY-SA 3.0
sports,Is a batsman out when any of his things slip away and hit the stumps?,CC BY-SA 3.0
astronomy,Is Earth's climate significantly different when the one solstice occurs at aphelion rather than the other?,CC BY-SA 4.0
opendata,Online sources for elevation values and resources distribution,CC BY-SA 4.0
ai,What are some of the drawbacks of one-shot learning?,CC BY-SA 4.0
ai,"What types of applications qualify as ""compound intelligences""?",CC BY-SA 4.0
opendata,Disease and Symptoms Hierarchy,CC BY-SA 3.0
astronomy,"What is the name of meteoroids which hit Moon, Mars, or pretty much anything that isn’t the Earth?",CC BY-SA 4.0
computergraphics,What is wrong with my metalic PBR shader?,CC BY-SA 4.0
astronomy,"When did people discover that the Earth is not an ideal sphere, but a little flattened?",CC BY-SA 4.0
astronomy,Daily magnitude of Betelgeuse,CC BY-SA 4.0
ai,Rarely predict minority class imbalanced datasets,CC BY-SA 4.0
astronomy,"How does ALMA produce stable, mutually coherent ~THz local oscillators for all of their dishes?",CC BY-SA 4.0
quantumcomputing,Rotating about the y- or z-axis of the Bloch sphere,CC BY-SA 4.0
martialarts,Counting Calories when Training for TKD Tournament,CC BY-SA 3.0
sports,"Is is feasible to walk/run an average of 90,000 steps a day?",CC BY-SA 4.0
astronomy,Longest and shortest wavelength,CC BY-SA 3.0
sports,Shooting Compound bow on a Crossbow Range?,CC BY-SA 3.0
ai,Is Artificial Intelligence restricted to electrical based technology?,CC BY-SA 3.0
astronomy,Does CIBER Experiment from Caltech suggest that there can be lots of stars which are not in any galaxy?,CC BY-SA 3.0
beer,"Is there evidence that drinking beer on airplane have more ""kick""?",CC BY-SA 3.0
astronomy,What is assembly bias in context of cosmology?,CC BY-SA 4.0
computergraphics,What part of the graphics chain rotates computer displays when in portrait mode?,CC BY-SA 4.0
astronomy,Distance from the sun can equal a hospitable planet?,CC BY-SA 3.0
sports,Could MLB use all minor league players if they can’t reach a deal with major league players?,CC BY-SA 4.0
quantumcomputing,Decoherence of spin-entangled triplet-pair states in the solid state: local vs delocalized vibrations,CC BY-SA 3.0
astronomy,What is the difference between a depleted comet and an asteroid?,CC BY-SA 4.0
sports,Would a catcher have an advantage batting against a former teammate pitcher?,CC BY-SA 3.0
martialarts,Is the differentiation between southpaw and orthodox stance useful?,CC BY-SA 3.0
ai,To what extent can quantum computers help to develop Artificial Intelligence?,CC BY-SA 3.0
computergraphics,GLSL shader debugging,CC BY-SA 3.0
sports,Tennis tournament winner with multiple walkovers,CC BY-SA 3.0
astronomy,How well would the Moon protect the Earth from an Asteroid?,CC BY-SA 4.0
opendata,Plans and documentation to tidy RAW data in Maude?,CC BY-SA 3.0
quantumcomputing,Generic maths for two-qubit gates,CC BY-SA 4.0
coffee,Spring fallen out of Delonghi Icona machine,CC BY-SA 4.0
astronomy,How to derive the depth in my image (limit Magnitude )?,CC BY-SA 4.0
quantumcomputing,Are the two ways of interpreting the expression $(|a\rangle\otimes|b\rangle)(\langle c|\otimes\langle d|)(|e\rangle\otimes |f\rangle)$ equivalent?,CC BY-SA 4.0
astronomy,Question on Equatorial and Galactic coordinate systems,CC BY-SA 3.0
computergraphics,How to simulate elastic material with restoring shape,CC BY-SA 4.0
ai,What YOLO algorithm can I use for images with noise as I will implement it in real time?,CC BY-SA 4.0
computergraphics,Geometric interpretation of this bilinear interpolation equation?,CC BY-SA 3.0
sports,How are the age restrictions followed by ICC for under 19 cricket tournaments?,CC BY-SA 3.0
quantumcomputing,What is the relationship between quantum circuit and quantum query complexities?,CC BY-SA 4.0
astronomy,Will an observer falling into a black hole be able to witness any future events in the universe outside the black hole?,CC BY-SA 3.0
sports,How to enter in 2016 Olympics?,CC BY-SA 3.0
ai,How do I apply reinforcement learning to a game with infinitely many actions?,CC BY-SA 4.0
astronomy,Why can we still 'see' the CMB,CC BY-SA 4.0
martialarts,How easy or hard is it for a combat sport champion to defeat a much stronger man?,CC BY-SA 3.0
quantumcomputing,Why is it that the Pauli matrices and error correction operator act only on $|\psi\rangle\langle \psi|$ and not on state vector $|\psi\rangle$ itself?,CC BY-SA 4.0
martialarts,"Systema: ""Beyond the physical"" force generation",CC BY-SA 3.0
astronomy,When does a star rise with the sun?,CC BY-SA 3.0
opendata,Traffic/roadworks record for Greater London,CC BY-SA 3.0
quantumcomputing,What is the pseudo threshold of a QECC using stabilizer formalism,CC BY-SA 4.0
ai,"At what point are AWS GPU instances worth it compared to CPU, price-wise?",CC BY-SA 4.0
martialarts,Is hitting hard objects really effective in making bones harder?,CC BY-SA 4.0
ai,Why is 100% exploration bad during the learning stage in reinforcement learning?,CC BY-SA 4.0
astronomy,Nebula and its Colours,CC BY-SA 4.0
opendata,What triplestore that can handle the largest number of triples?,CC BY-SA 3.0
quantumcomputing,What does a negative ket state represent?,CC BY-SA 4.0
astronomy,Explanation of the isochoric and isobaric instability conditions of interstellar medium gas clouds,CC BY-SA 3.0
quantumcomputing,Is there any tool for generating Hamiltonian for circuit-QED?,CC BY-SA 4.0
opendata,Trying to match convenience store names / gas station names to their corporate parent,CC BY-SA 3.0
sports,What is the purpose of drafting in nascar races?,CC BY-SA 3.0
ai,What are some conferences for publishing papers on graph convolutional networks?,CC BY-SA 4.0
astronomy,What's the likelihood of the existence of unknown elements in the Solar System?,CC BY-SA 3.0
quantumcomputing,Hadamard Test to calculate imaginary part,CC BY-SA 4.0
ai,What are acting as weights in a convolution neural network?,CC BY-SA 4.0
quantumcomputing,Error while running Qiskit code on real quantum hardware,CC BY-SA 4.0
opendata,historical pandemics and deaths dataset,CC BY-SA 4.0
beer,Yeast beer and the gastric problems,CC BY-SA 3.0
computergraphics,How does the view-independence of radiosity increase the calculations involved?,CC BY-SA 3.0
computergraphics,How to ensure that the raytrcing coordinate system is teh same as the projection one?,CC BY-SA 4.0
coffee,Triple venti meaning at Starbucks,CC BY-SA 3.0
astronomy,Which elements are an indication of habitable exoplanets?,CC BY-SA 3.0
opendata,Seeking dataset containing clutter layer of Mumbai,CC BY-SA 4.0
astronomy,What would happen when the earth consumed all its fuel?,CC BY-SA 3.0
sports,What is the difference between an arena and a stadium?,CC BY-SA 4.0
opendata,PHP script automatically convert content in open data formats,CC BY-SA 3.0
martialarts,How can one effectively use their hips to generate strength for any given technique that requires it?,CC BY-SA 4.0
ai,How to represent a large decision tree?,CC BY-SA 3.0
ai,How can I classify text documents arriving as a stream,CC BY-SA 4.0
astronomy,Can Quasars generate Heavy Elements?,CC BY-SA 4.0
computergraphics,Can surface normal be used for obtaining points on a plane?,CC BY-SA 4.0
astronomy,Regarding the age / size of the Universe,CC BY-SA 3.0
quantumcomputing,How is a physical qubit measured and how is the result interpreted?,CC BY-SA 4.0
coffee,Taste of coffee that has not rested long enough,CC BY-SA 3.0
sports,Trial ball in international matches,CC BY-SA 3.0
quantumcomputing,"Can I call $\{|0\rangle, |1\rangle\}$ the ""standard computational basis"" as it is done in linear algebra?",CC BY-SA 4.0
astronomy,Did atoms in human body indeed come from stars?,CC BY-SA 3.0
astronomy,Could iron rain upset tidally locked WASP76b?,CC BY-SA 4.0
sports,Does Racquetball have a stand your ground rule?,CC BY-SA 3.0
opendata,Meta collection or database of structured vocabularies,CC BY-SA 4.0
quantumcomputing,Is measuring real qubit states in a complex basis such as $|0\rangle\pm i|1\rangle$ possible?,CC BY-SA 4.0
opendata,Ski trails/piste map data,CC BY-SA 3.0
quantumcomputing,"How to define initial state $\rvert \Psi(0) \rangle \equiv \rvert 1, -1 \rangle \otimes \rvert 0 \rangle_{\text{cav}} $ of a system in QuTiP?",CC BY-SA 4.0
sports,What yard shows on scoreboard if the ball is between yard lines?,CC BY-SA 4.0
opendata,UN Global Comtrade Database,CC BY-SA 4.0
astronomy,Relationship between Periapsis and apoapsis longitude,CC BY-SA 4.0
ai,How can the expectation-maximization improve the classification?,CC BY-SA 4.0
martialarts,What is the Most Effective Discipline to Learn for Absolute Beginners,CC BY-SA 3.0
astronomy,Wouldn't the rings of Saturn experience tidal effect?,CC BY-SA 3.0
astronomy,What are the smallest star clusters affected by Galaxy Rotation Curve?,CC BY-SA 4.0
martialarts,How to notice if your instructor knows what he's talking about,CC BY-SA 3.0
ai,Variational Autoencoder task for better feature extraction,CC BY-SA 4.0
sports,How are stoppage time goals deduplicated from regulation time goals?,CC BY-SA 4.0
astronomy,"How does this telescope work, and what is it for?",CC BY-SA 4.0
opendata,"What is a ""featured site"" in the context of open data?",CC BY-SA 3.0
opendata,US Income datasets at the Census Tract / Block Level,CC BY-SA 4.0
astronomy,Linear extent of an accretion disk,CC BY-SA 3.0
computergraphics,Irregular subpixel behaviour using cached render textures,CC BY-SA 4.0
sports,Walking the ball across the line for a goal,CC BY-SA 3.0
beer,"Is there a widely-accepted procedure for saying one beer is definitively ""better"" than another?",CC BY-SA 3.0
sports,What is the percentage of goals scored during added time?,CC BY-SA 3.0
opendata,How to use DBpedia to identify the topics,CC BY-SA 3.0
sports,What is tie-break for match in tennis?,CC BY-SA 3.0
quantumcomputing,Is there a systematic way how to generate the Hamiltonian from a given circuit?,CC BY-SA 4.0
astronomy,How is the distance of a star from Earth calculated in the HYG star database,CC BY-SA 4.0
quantumcomputing,What are the possible gates that I can use to vary input states before CNOT?,CC BY-SA 4.0
coffee,My pot no longer percolates water to the top,CC BY-SA 4.0
ai,What is the importance of the endocannabinoid system for cognitive function?,CC BY-SA 4.0
quantumcomputing,Quantum Algorithm SAT structure,CC BY-SA 3.0
astronomy,Why does the eclipse in this video look annular?,CC BY-SA 3.0
sports,Do squad limitations help national teams?,CC BY-SA 3.0
sports,Bowler improving his pace significantly after coming to international cricket?,CC BY-SA 4.0
computergraphics,CPU load in games - what is the GPU/DirectX doing to make CPU load higher?,CC BY-SA 4.0
opendata,"openFDA API query including ""\""",CC BY-SA 4.0
sports,How to beat a good doubles player in singles,CC BY-SA 3.0
opendata,Searching for dataset related to empowerment of women in agriculture as a result of participation in a development program,CC BY-SA 3.0
computergraphics,Implementing the derivation of the Smith Shadowing function for arbitrary distributions,CC BY-SA 4.0
ai,How I can predict the next number in a sequence with a neural network?,CC BY-SA 4.0
sports,Can a car that retired join back the race?,CC BY-SA 4.0
martialarts,More dirty tricks in Ju Jitsu compared to other martial arts?,CC BY-SA 3.0
opendata,Is there an open standard for recording pieces of media?,CC BY-SA 4.0
beer,Universally Accepted Beer Education,CC BY-SA 3.0
sports,NFL standings: 8-6-2 team vs 9-7-0 team?,CC BY-SA 3.0
opendata,SPARQL query to find invalid date in Wikidata,CC BY-SA 4.0
astronomy,What's the object in the sky?,CC BY-SA 4.0
ai,Can I do oversampling by copying the same image multiple times? Will it effect my neural network accuracy?,CC BY-SA 4.0
astronomy,"V471 Tauri's circumbinary brown dwarf non-observation; Applegate, or over-restrictive assumptions?",CC BY-SA 3.0
sports,energy efficiency of the 2014 Formula 1 cars?,CC BY-SA 3.0
astronomy,Should the sun appear very low in the horizon if its path is always between the two tropics?,CC BY-SA 4.0
astronomy,Why is the moon so large in this picture from Athens,CC BY-SA 4.0
opendata,Seeking images of oil-level meters,CC BY-SA 4.0
computergraphics,GPU Procedural placement - Creating evenly distributed sampling points,CC BY-SA 4.0
martialarts,Which chinese martial art is known in the West as kung fu?,CC BY-SA 3.0
quantumcomputing,Is quantum complexity basis-invariant?,CC BY-SA 4.0
astronomy,Where can I find detail on interpreting the exo-planet transit-data graphics used in the Zooniverse Project?,CC BY-SA 3.0
ai,Is AlphaStar still competing in the Star Craft ladder?,CC BY-SA 4.0
sports,Why have some MLB managers stopped wearing uniforms?,CC BY-SA 3.0
astronomy,Have we seen a black hole?,CC BY-SA 3.0
quantumcomputing,How many types of quantum computers are currently being researched?,CC BY-SA 4.0
ai,Which fields of AI are actively researching consciousness?,CC BY-SA 4.0
astronomy,How can tidal heating lower Io's orbit?,CC BY-SA 3.0
astronomy,"How bad could we reasonably expect a solar flare to impact earth, and what can be done to mitigate the impact?",CC BY-SA 3.0
ai,What is the relationship between these two taxonomies for machine learning with neural networks?,CC BY-SA 4.0
astronomy,Do anti-particle black hole exist and can they evaporate?,CC BY-SA 3.0
sports,Why are there different stars on table tennis balls?,CC BY-SA 3.0
quantumcomputing,Applying conditional X-gate in Qiskit,CC BY-SA 4.0
quantumcomputing,Multiple Bipartite Entangled State in Cirq,CC BY-SA 4.0
quantumcomputing,How can a D-Wave style Annealing QPU help sampling?,CC BY-SA 4.0
quantumcomputing,Is there an intuition built on ansatz in VQE algorithm or is it more a trial and error approach?,CC BY-SA 4.0
astronomy,Why does a mirror bent 'like a potato chip' allow space telescopes to be smaller and have a wider field of view?,CC BY-SA 3.0
astronomy,How can I convert Bayer/Flamsteed designations to Hipparchos numbers?,CC BY-SA 4.0
astronomy,When did we discover that our sun does not orbit its own axis but a barycenter?,CC BY-SA 4.0
computergraphics,How do I use texture coordinates of a .obj file in OpenGL?,CC BY-SA 4.0
ai,How to let the agent choose how to populate a state space matrix in RL (using python),CC BY-SA 4.0
quantumcomputing,"How to learn parameters in a quantum circuit, given an interference pattern?",CC BY-SA 4.0
opendata,Telecommunications Spending Data for Businesses,CC BY-SA 3.0
sports,What footwear (if any) is required when playing in official football games?,CC BY-SA 3.0
sports,What are the allowed thicknesses of a tennis ball shell?,CC BY-SA 3.0
opendata,"Open data for chemical substances, structures and products?",CC BY-SA 3.0
opendata,2000 census data by block group,CC BY-SA 3.0
martialarts,Holding Thai pads safely,CC BY-SA 3.0
astronomy,Which approximations are required for the synodic period formula?,CC BY-SA 3.0
astronomy,Sinusoidal Light curve of an eclipsing binary,CC BY-SA 4.0
sports,Why did Greece go through over Russia in Euro 2012?,CC BY-SA 3.0
astronomy,Types of Exoplanets,CC BY-SA 3.0
ai,"How is the word embedding represented in the paper ""Recurrent neural network based language model""?",CC BY-SA 4.0
beer,Wine Recommendation for Soupe au Vin?,CC BY-SA 3.0
sports,"In a major tennis tournament match, what was the largest difference in points won and lost where the winner lost more points?",CC BY-SA 3.0
computergraphics,Why would a 4d texture be used for color conversion?,CC BY-SA 3.0
astronomy,A star a black hole and planets around them,CC BY-SA 3.0
ai,How is the general return-based off-policy equation derived?,CC BY-SA 4.0
quantumcomputing,Measuring in an arbitrary basis,CC BY-SA 4.0
quantumcomputing,Why I am getting transpilation error while executing the following IBM Quantum Experience code?,CC BY-SA 4.0
astronomy,Is there a way to know how the magnetic field was at the very beginning of our universe?,CC BY-SA 3.0
ai,How to get top 5 movies recommendations from Auto-Encoder,CC BY-SA 4.0
astronomy,Black dwarf binary systems,CC BY-SA 3.0
ai,How can we log user-bot conversations using the Microsoft Bot Framework?,CC BY-SA 4.0
ai,Approach for data transformation needed,CC BY-SA 3.0
astronomy,Help me identify a cluster,CC BY-SA 4.0
quantumcomputing,Efficiently performing controlled rotations in HHL,CC BY-SA 4.0
quantumcomputing,Guide for Quantum Information and Computing Internships and Learning Opportunities,CC BY-SA 4.0
computergraphics,How do you compute the winding number of a closed poly curve?,CC BY-SA 4.0
ai,Can the decoder in a transformer model be parallelized like the encoder?,CC BY-SA 4.0
astronomy,Direction Names Within a Galaxy,CC BY-SA 3.0
quantumcomputing,"What is the difference between ""intraphoton"" and ""interphoton"" entanglement?",CC BY-SA 4.0
ai,Why is the reward function $\text{reward} = 1/{(\text{cost}+1)^2}$ better than $\text{reward} =1/(\text{cost}+1)$?,CC BY-SA 4.0
sports,Why are there so many pitcher types in baseball?,CC BY-SA 3.0
quantumcomputing,Representing a real valued vector with qubits,CC BY-SA 4.0
sports,Other predictive methods than DL,CC BY-SA 3.0
ai,What are the loss functions used in teacher-student learning models?,CC BY-SA 4.0
ai,How can I find what does an specific neuron do in neural network?,CC BY-SA 4.0
ai,How to design my Neural Network for Game AI,CC BY-SA 4.0
coffee,How to maintain the flow rate of Hario Woodneck cloth filters as they age?,CC BY-SA 3.0
ai,How can I perform lane detection with reinforcement learning?,CC BY-SA 4.0
computergraphics,Can I use Path tracing together with Ray Marching?,CC BY-SA 4.0
sports,Record match point saved in volleyball with rally point system?,CC BY-SA 3.0
beer,Highland Park Einar: estimated age,CC BY-SA 3.0
ai,"Is RCNN resolution-independent, if keeping feature size constant?",CC BY-SA 4.0
sports,How many championship rings does Troy Aikman have?,CC BY-SA 3.0
sports,Where do fractional points in UCI ranking come from?,CC BY-SA 4.0
ai,How to avoid rapid actuator movements in favor of smooth movements in a continuous space and action space problem?,CC BY-SA 4.0
sports,How are the number of laps in an F1 race determined?,CC BY-SA 3.0
sports,Wording in MLB slide rule,CC BY-SA 3.0
sports,Who is the fifth Big Five in European football leagues?,CC BY-SA 4.0
computergraphics,"What is a 0 ""null"" normal map? Or Unlit shader",CC BY-SA 4.0
astronomy,Why can't we see Saturn's phases from earth?,CC BY-SA 4.0
sports,Can sidearm or submarine pitching be harmful to youth baseball players?,CC BY-SA 3.0
astronomy,Which are the most energetic events in the Universe?,CC BY-SA 3.0
astronomy,Is Ceres a terrestrial-type (dwarf) planet?,CC BY-SA 3.0
sports,"In North American football, why are 2 of the 5 offensive linemen called ""tackles""?",CC BY-SA 3.0
ai,What is the first short film completely made by AI?,CC BY-SA 4.0
sports,In Ultimate Frisbee is a defender required to make way for an offensive player on the run?,CC BY-SA 4.0
beer,How much fermentation happens post-bottling in a UFO?,CC BY-SA 3.0
martialarts,Close street fight vs far distance,CC BY-SA 3.0
quantumcomputing,Structural Physical Approximation of Partial Transpose,CC BY-SA 4.0
computergraphics,Zero-copy texture reading from CPU memory,CC BY-SA 4.0
ai,"What is ""backprop""?",CC BY-SA 4.0
astronomy,Could a star have a Saturn-like ring?,CC BY-SA 4.0
astronomy,Expansion of the universe and visibility of distant galaxies,CC BY-SA 4.0
astronomy,I saw TWO moving stars going at the same speed! What could this be?,CC BY-SA 4.0
martialarts,Clumsy and struggling with performing techniques,CC BY-SA 3.0
ai,Isn't deep fake detection bound to fail?,CC BY-SA 4.0
opendata,Clickstream sample dataset,CC BY-SA 3.0
opendata,Get subgraph connecting two resources,CC BY-SA 4.0
quantumcomputing,How do I construct a Density Matrix corresponding to a Hamiltonian?,CC BY-SA 4.0
sports,Is this traveling (basketball)?,CC BY-SA 4.0
quantumcomputing,Input and output qubit notation in quantum gates,CC BY-SA 4.0
ai,What's the term for death by dissolving in AI?,CC BY-SA 3.0
sports,What happens to the runner if he misses a base after hitting a homerun?,CC BY-SA 3.0
quantumcomputing,Rewrite circuit with measurements with unitaries,CC BY-SA 4.0
sports,"Taking two steps and shooting the ball after being passed the ball without dribbling, is this condered a travel?",CC BY-SA 4.0
astronomy,stellar evolution fortran code-runge kutta mass step from center to fitting point,CC BY-SA 3.0
astronomy,"What exactly is meant by ""expanding universe""?",CC BY-SA 3.0
beer,How do I get beer to chill to the maximum possible?,CC BY-SA 4.0
ai,A problem about the relation between 1-oracle and 2-oracle PAC model,CC BY-SA 4.0
sports,What are the advantages and disadvantages of wearing a trisuit?,CC BY-SA 3.0
opendata,Wildcard searches,CC BY-SA 3.0
ai,What prerequisite knowledge should I have to learn about neuromorphic chips and computing?,CC BY-SA 4.0
astronomy,Why can we sometimes see the moon during the day?,CC BY-SA 3.0
opendata,How do i import a 2gig csv file into R and be able to work with it on my PC?,CC BY-SA 3.0
astronomy,"When we see the Sun, do we actually see its past?",CC BY-SA 3.0
opendata,"Australian Vehicle or Car Brands, Models, Styles, and Specs API",CC BY-SA 3.0
ai,Suitable deep learning algorithms for spatial / geometric data,CC BY-SA 4.0
quantumcomputing,"What is the density matrix of $|+\rangle$ with respect to basis $\{|+\rangle, |-\rangle\}$?",CC BY-SA 4.0
astronomy,Data on the composition and orbits of asteroids,CC BY-SA 4.0
astronomy,Deciding optical factors between a refractive and reflective space telescope optics as a function of aperture? (visible light),CC BY-SA 4.0
ai,How does a neural network output text box location data?,CC BY-SA 4.0
sports,Wide ball stumping off last ball,CC BY-SA 3.0
quantumcomputing,Where are the physical gates in the Google processor?,CC BY-SA 4.0
ai,What are some tactics for recognizing artificially made media?,CC BY-SA 4.0
astronomy,How to view the surface of Mars with a 130 mm Newtonian?,CC BY-SA 4.0
astronomy,Binocular highlights from Tasmania next few weeks?,CC BY-SA 4.0
opendata,"Intelligence, Internet usage and Ip addresses",CC BY-SA 3.0
quantumcomputing,How should different quantum computing devices be compared?,CC BY-SA 3.0
sports,What is the upside in allowing players to argue with referees in football?,CC BY-SA 4.0
beer,"Beer recommendations for India, please",CC BY-SA 3.0
ai,Is it possible to count the number of squats with Computer Vision techniques?,CC BY-SA 3.0
quantumcomputing,Introspecting quantum circuit execution on Qiskit Aer simulators,CC BY-SA 4.0
opendata,where in the uk may i find a register or map of properties and their energy use,CC BY-SA 3.0
computergraphics,how to build the feature curves of this algorithm?,CC BY-SA 3.0
opendata,What are the practical limits of releasing open data via bit torrent?,CC BY-SA 3.0
ai,How can I formulate the map colouring problem as a hill climbing search problem?,CC BY-SA 4.0
quantumcomputing,How to decompose unitary quantum gate in current simulator or emulator?,CC BY-SA 4.0
ai,How should I build this DQN agent?,CC BY-SA 4.0
sports,Referee's mistakes in football/soccer,CC BY-SA 3.0
sports,Is it ok to get a massage BEFORE a competition?,CC BY-SA 3.0
computergraphics,Using depth texture to mask local pixels,CC BY-SA 4.0
computergraphics,Unity: Pass texture pointer from OpenGL to Unity,CC BY-SA 4.0
astronomy,How much solar UV radiation would someone get who were on the surface of Titan?,CC BY-SA 4.0
martialarts,What is a good mat system for home MMA training?,CC BY-SA 3.0
astronomy,Theoretically what happens to a black hole that evaporates?,CC BY-SA 3.0
opendata,Benchmark datasets to compare Data Envelopment Analysis (DEA) models,CC BY-SA 4.0
astronomy,What does a black hole elements consists of,CC BY-SA 4.0
sports,Why is the bottom surface of water skis smooth?,CC BY-SA 3.0
opendata,BiBTeX reference API (from DOI),CC BY-SA 4.0
quantumcomputing,Can quantum states have negative probability?,CC BY-SA 4.0
sports,What percentage of NBA games had at least 2 guards from the same team post at least 10 rebounds each?,CC BY-SA 3.0
ai,Are there any existing ontologies that model engineering data?,CC BY-SA 4.0
ai,Problems getting ADADELTA to converge,CC BY-SA 4.0
sports,Timeout in play ball,CC BY-SA 4.0
astronomy,Is light bending around my finger?,CC BY-SA 3.0
opendata,Is the patient's height available?,CC BY-SA 3.0
astronomy,What implications do younger Earth and Moon have on Late Heavy Bombardment genesis hypotheses?,CC BY-SA 3.0
quantumcomputing,Minimal quantum OR circuit,CC BY-SA 4.0
computergraphics,"Does the RGBSpectrum class in pbrt store RGB color values directly, not power?",CC BY-SA 4.0
opendata,Is there a dataset of temperatures in India before 1947?,CC BY-SA 3.0
opendata,Public web API to get list of apps in App Store?,CC BY-SA 3.0
quantumcomputing,How can I construct a 2-qubit state using single qubit gates and CNOT gate?,CC BY-SA 4.0
astronomy,Converting from $\mathrm{W \: m^{-2}}$ to $\mathrm{Jy \: km \: s^{-1}}$,CC BY-SA 4.0
coffee,"Milk appears to separate from steaming, how do I fix this?",CC BY-SA 4.0
astronomy,What are the chances of a star colliding with another during a galactic collision?,CC BY-SA 3.0
ai,Which loss function to choose for imbalanced datasets?,CC BY-SA 4.0
ai,How to perform Interpretability analysis toward a simple reinforcement learning network,CC BY-SA 4.0
ai,Why do these reward functions give different training curves?,CC BY-SA 4.0
astronomy,Is it Jupiter Only a Gas Giant?,CC BY-SA 3.0
quantumcomputing,What does quantum gate fidelity mean?,CC BY-SA 4.0
opendata,Is there a complete list of what US Census data is available for every type of geographic unit?,CC BY-SA 3.0
martialarts,why a perfect expert and trained taekwondo player or martial artist fear fights?,CC BY-SA 4.0
opendata,"Looking for automotive data (camera images for feature extraction, tracking, fusion etc.)",CC BY-SA 3.0
ai,Using the opponent's mixed strategy in estimating the state value in minimax Q learning,CC BY-SA 4.0
